problem_id            		greedy	greedy-time	dynamic	dynamic-time	bb	bb-time	bf	bf-time
problem_500_500_2_2_5.txt	46458	1235	48427	625123	46458	998	2384	9.99997e+06
problem_500_500_2_3_5.txt	70587	1247	70888	924017	70587	2059	783	9.99994e+06
problem_500_500_2_4_5.txt	87614	1268	88921	1.20891e+06	87614	2915	670	9.99989e+06
problem_500_500_2_5_5.txt	107388	1244	109395	1.50471e+06	107388	4564	1444	9.99998e+06
problem_500_500_3_1_5.txt	21974	1222	23323	304153	21974	432	2044	9.99996e+06
problem_500_500_3_2_5.txt	44144	1217	45407	611244	44144	1077	2069	9.99992e+06
problem_500_500_3_3_5.txt	67418	1222	68563	954776	67418	2037	232	9.99994e+06
problem_500_500_3_4_5.txt	86476	1230	87312	1.20202e+06	86476	3355	1474	1e+07
problem_500_500_3_5_5.txt	112672	1223	113018	1.56623e+06	112672	4707	1600	1.00001e+07
problem_500_500_4_1_5.txt	21185	1213	21313	296720	21185	382	4529	1e+07
problem_500_500_4_2_5.txt	42392	1215	42557	599015	42392	1066	3502	9.99992e+06
problem_500_500_4_3_5.txt	64829	1217	65073	949351	64829	1915	3371	9.99996e+06
problem_500_500_4_4_5.txt	83187	1220	83242	1.19571e+06	83187	3263	4505	1.00001e+07
problem_500_500_4_5_5.txt	108439	1222	108488	1.56011e+06	108439	4661	3617	1.00001e+07
problem_500_1000_1_1_5.txt	115067	1289	121529	581554	115067	1049	7792	1.00001e+07
problem_500_1000_1_2_5.txt	159036	1316	161091	1.23086e+06	159036	1936	8679	9.99994e+06
problem_500_1000_1_3_5.txt	190615	1279	203752	1.82927e+06	190615	2722	9921	1e+07
problem_500_1000_1_4_5.txt	208682	1292	230274	2.52602e+06	208682	3823	10132	1e+07
problem_500_1000_1_5_5.txt	237369	1292	251529	3.00889e+06	237369	5089	10651	9.99997e+06
problem_500_1000_2_1_5.txt	44470	1250	48863	584510	44470	439	2339	1.00001e+07
problem_500_1000_2_2_5.txt	93400	1247	96044	1.24113e+06	93400	1030	2294	1.00001e+07
problem_500_1000_2_3_5.txt	135899	1239	136613	1.81759e+06	135899	1867	2716	1.00001e+07
problem_500_1000_2_4_5.txt	179059	1242	182393	2.52411e+06	179059	3131	4031	1.00001e+07
problem_500_1000_2_5_5.txt	212648	1249	216933	3.02148e+06	212648	4707	5948	1.00001e+07
problem_500_1000_3_1_5.txt	44090	1215	45293	632733	44090	402	5433	1.00001e+07
problem_500_1000_3_2_5.txt	84578	1225	86623	1.23398e+06	84578	1004	8653	1.00001e+07
problem_500_1000_3_3_5.txt	131671	1232	132823	1.91336e+06	131671	1857	4233	1.00001e+07
problem_500_1000_3_4_5.txt	173456	1230	174625	2.50815e+06	173456	3206	8728	9.99993e+06
problem_500_1000_3_5_5.txt	221077	1235	222185	3.14474e+06	221077	4708	5967	9.99997e+06
problem_500_1000_4_1_5.txt	43185	1215	43313	628166	43185	378	9029	1.00001e+07
problem_500_1000_4_2_5.txt	82918	1217	83723	1.20005e+06	82918	995	9002	9.99999e+06
problem_500_1000_4_3_5.txt	128427	1236	129323	1.87431e+06	128427	1820	6371	9.99997e+06
problem_500_1000_4_4_5.txt	170056	1228	170575	2.4934e+06	170056	3210	9505	1e+07
problem_500_1000_4_5_5.txt	216897	1224	217655	3.12481e+06	216897	4627	7617	1e+07
